MONTH,DAY,PERIOD,La Toba ,Aura Solar Uno,Aura Solar Tres,Sol de Insurgentes,Eólica Coromuel,EO_LAPAZ,PV_LPIL,PV_TRI,PV_SJC,PV_PAL,PV_CSLD,PV_OALTAS,PV_VILLAC
1,1,1,47.45297946,0,0,0,0,47.45297946,0,0,0,0,0,0,0
1,1,2,47.72578101,0,0,0,0,47.72578101,0,0,0,0,0,0,0
1,1,3,47.89697593,0,0,0,0,47.89697593,0,0,0,0,0,0,0
1,1,4,48.59435614,0,0,0,0,48.59435614,0,0,0,0,0,0,0
1,1,5,58.52361398,0,0,0,0,58.52361398,0,0,0,0,0,0,0
1,1,6,58.8588999,0,0,0,0,58.8588999,0,0,0,0,0,0,0
1,1,7,54.45722137,0.00108723,0.00108723,0.001084399,0.001084399,54.45722137,0.001119807,0.00108723,0.00107391,0.00107391,0.00107391,0.00108723,0.001119807
1,1,8,54.83274224,2.667431629,2.667431629,2.660486137,2.660486137,54.83274224,2.747356697,2.667431629,2.634753278,2.634753278,2.634753278,2.667431629,2.747356697
1,1,9,36.26926843,19.59633834,19.59633834,19.54531315,19.54531315,36.26926843,20.18350941,19.59633834,19.3562662,19.3562662,19.3562662,19.59633834,20.18350941
1,1,10,19.91175574,43.21009338,43.21009338,43.09758239,43.09758239,19.91175574,44.50481059,43.21009338,42.68073226,42.68073226,42.68073226,43.21009338,44.50481059
1,1,11,27.65433832,51.5220641,51.5220641,51.38791029,51.38791029,27.65433832,53.06583543,51.5220641,50.89087413,50.89087413,50.89087413,51.5220641,53.06583543
1,1,12,31.50598923,62.68546927,62.68546927,62.52224805,62.52224805,31.50598923,64.56373312,62.68546927,61.91751791,61.91751791,61.91751791,62.68546927,64.56373312
1,1,13,35.78780555,67.90857749,67.90857749,67.73175628,67.73175628,35.78780555,69.94334292,67.90857749,67.07663853,67.07663853,67.07663853,67.90857749,69.94334292
1,1,14,40.03403911,74.24331626,74.24331626,74.05000057,74.05000057,40.03403911,76.4678914,74.24331626,73.33377125,73.33377125,73.33377125,74.24331626,76.4678914
1,1,15,50.64180785,58.37697944,58.37697944,58.22497672,58.22497672,50.64180785,60.12614669,58.37697944,57.66181082,57.66181082,57.66181082,58.37697944,60.12614669
1,1,16,38.72975078,44.90270195,44.90270195,44.78578373,44.78578373,38.72975078,46.24813532,44.90270195,44.35260492,44.35260492,44.35260492,44.90270195,46.24813532
1,1,17,24.47898814,28.21190257,28.21190257,28.13844406,28.13844406,24.47898814,29.05722442,28.21190257,27.8662823,27.8662823,27.8662823,28.21190257,29.05722442
1,1,18,20.35827456,3.023014424,3.023014424,3.015143061,3.015143061,20.35827456,3.113593928,3.023014424,2.985979876,2.985979876,2.985979876,3.023014424,3.113593928
1,1,19,44.32273419,0.001854061,0.001854061,0.001849234,0.001849234,44.32273419,0.001909615,0.001854061,0.001831347,0.001831347,0.001831347,0.001854061,0.001909615
1,1,20,62.40225165,0,0,0,0,62.40225165,0,0,0,0,0,0,0
1,1,21,52.50018115,0,0,0,0,52.50018115,0,0,0,0,0,0,0
1,1,22,43.88229816,0,0,0,0,43.88229816,0,0,0,0,0,0,0
1,1,23,45.45073688,0,0,0,0,45.45073688,0,0,0,0,0,0,0
1,1,24,50.68168636,0,0,0,0,50.68168636,0,0,0,0,0,0,0
1,2,1,51.05492552,0,0,0,0,51.05492552,0,0,0,0,0,0,0
1,2,2,49.87740106,0,0,0,0,49.87740106,0,0,0,0,0,0,0
1,2,3,43.60409047,0,0,0,0,43.60409047,0,0,0,0,0,0,0
1,2,4,43.03388526,0,0,0,0,43.03388526,0,0,0,0,0,0,0
1,2,5,24.74781183,0,0,0,0,24.74781183,0,0,0,0,0,0,0
1,2,6,15.6466302,0,0,0,0,15.6466302,0,0,0,0,0,0,0
1,2,7,20.59045194,0.000204637,0.000204637,0.000204104,0.000204104,20.59045194,0.000210768,0.000204637,0.00020213,0.00020213,0.00020213,0.000204637,0.000210768
1,2,8,17.3125567,4.985278942,4.985278942,4.97229821,4.97229821,17.3125567,5.134654377,4.985278942,4.924204952,4.924204952,4.924204952,4.985278942,5.134654377
1,2,9,11.59934087,32.24149611,32.24149611,32.1575453,32.1575453,11.59934087,33.2075579,32.24149611,31.84650983,31.84650983,31.84650983,32.24149611,33.2075579
1,2,10,9.656595836,57.15323202,57.15323202,57.00441571,57.00441571,9.656595836,58.86573176,57.15323202,56.45305537,56.45305537,56.45305537,57.15323202,58.86573176
1,2,11,19.64601289,69.9730009,69.9730009,69.79080432,69.79080432,19.64601289,72.06962328,69.9730009,69.11577096,69.11577096,69.11577096,69.9730009,72.06962328
1,2,12,33.34040298,76.31216856,76.31216856,76.11346597,76.11346597,33.34040298,78.59873335,76.31216856,75.37727832,75.37727832,75.37727832,76.31216856,78.59873335
1,2,13,38.21480038,81.26145337,81.26145337,81.04986377,81.04986377,38.21480038,83.6963151,81.26145337,80.2659301,80.2659301,80.2659301,81.26145337,83.6963151
1,2,14,35.8637862,82.17910396,82.17910396,81.96512496,81.96512496,35.8637862,84.64146153,82.17910396,81.17233867,81.17233867,81.17233867,82.17910396,84.64146153
1,2,15,45.25636258,78.57990512,78.57990512,78.37529777,78.37529777,45.25636258,80.9344188,78.57990512,77.61723314,77.61723314,77.61723314,78.57990512,80.9344188
1,2,16,44.67911365,56.77362984,56.77362984,56.62580194,56.62580194,44.67911365,58.47475544,56.77362984,56.07810364,56.07810364,56.07810364,56.77362984,58.47475544
1,2,17,53.98187595,25.21690397,25.21690397,25.15124388,25.15124388,53.98187595,25.97248576,25.21690397,24.90797503,24.90797503,24.90797503,25.21690397,25.97248576
1,2,18,52.06182477,3.138081709,3.138081709,3.129910732,3.129910732,52.06182477,3.232109009,3.138081709,3.099637487,3.099637487,3.099637487,3.138081709,3.232109009
1,2,19,39.9265849,0.001135594,0.001135594,0.001132638,0.001132638,39.9265849,0.001169621,0.001135594,0.001121682,0.001121682,0.001121682,0.001135594,0.001169621
1,2,20,39.35315991,0,0,0,0,39.35315991,0,0,0,0,0,0,0
1,2,21,26.45830004,0,0,0,0,26.45830004,0,0,0,0,0,0,0
1,2,22,23.12619128,0,0,0,0,23.12619128,0,0,0,0,0,0,0
1,2,23,32.01235344,0,0,0,0,32.01235344,0,0,0,0,0,0,0
1,2,24,32.73909253,0,0,0,0,32.73909253,0,0,0,0,0,0,0
1,3,1,22.08754767,0,0,0,0,22.08754767,0,0,0,0,0,0,0
1,3,2,18.47146339,0,0,0,0,18.47146339,0,0,0,0,0,0,0
1,3,3,13.91894342,0,0,0,0,13.91894342,0,0,0,0,0,0,0
1,3,4,13.37734373,0,0,0,0,13.37734373,0,0,0,0,0,0,0
1,3,5,21.04554503,0,0,0,0,21.04554503,0,0,0,0,0,0,0
1,3,6,24.56241565,0,0,0,0,24.56241565,0,0,0,0,0,0,0
1,3,7,19.02808163,0.000238187,0.000238187,0.000237567,0.000237567,19.02808163,0.000245324,0.000238187,0.000235269,0.000235269,0.000235269,0.000238187,0.000245324
1,3,8,9.844182024,5.264461857,5.264461857,5.250754185,5.250754185,9.844182024,5.422202535,5.264461857,5.199967634,5.199967634,5.199967634,5.264461857,5.422202535
1,3,9,8.692839066,33.75473123,33.75473123,33.66684024,33.66684024,8.692839066,34.76613455,33.75473123,33.34120651,33.34120651,33.34120651,33.75473123,34.76613455
1,3,10,6.77797191,62.087859,62.087859,61.92619385,61.92619385,6.77797191,63.94821647,62.087859,61.32722889,61.32722889,61.32722889,62.087859,63.94821647
1,3,11,6.239385632,80.55695789,80.55695789,80.34720267,80.34720267,6.239385632,82.97071061,80.55695789,79.5700653,79.5700653,79.5700653,80.55695789,82.97071061
1,3,12,5.266707755,87.56112624,87.56112624,87.33313347,87.33313347,5.266707755,90.18474699,87.56112624,86.48842651,86.48842651,86.48842651,87.56112624,90.18474699
1,3,13,5.330524644,91.11212996,91.11212996,90.87489105,90.87489105,5.330524644,93.84215052,91.11212996,89.99592736,89.99592736,89.99592736,91.11212996,93.84215052
1,3,14,8.616664806,92.34157463,92.34157463,92.10113447,92.10113447,8.616664806,95.10843342,92.34157463,91.21031027,91.21031027,91.21031027,92.34157463,95.10843342
1,3,15,5.070644818,83.97893468,83.97893468,83.76026927,83.76026927,5.070644818,86.49522113,83.97893468,82.95011991,82.95011991,82.95011991,83.97893468,86.49522113
1,3,16,2.653353432,65.9558937,65.9558937,65.7841569,65.7841569,2.653353432,67.93215027,65.9558937,65.1478768,65.1478768,65.1478768,65.9558937,67.93215027
1,3,17,3.383687757,33.92590272,33.92590272,33.83756602,33.83756602,3.383687757,34.94243489,33.92590272,33.51028099,33.51028099,33.51028099,33.92590272,34.94243489
1,3,18,13.12448308,4.430510531,4.430510531,4.418974311,4.418974311,13.12448308,4.56326327,4.430510531,4.376232935,4.376232935,4.376232935,4.430510531,4.56326327
1,3,19,25.22479766,0.002969361,0.002969361,0.002961629,0.002961629,25.22479766,0.003058333,0.002969361,0.002932984,0.002932984,0.002932984,0.002969361,0.003058333
1,3,20,29.05482355,0,0,0,0,29.05482355,0,0,0,0,0,0,0
1,3,21,17.7699291,0,0,0,0,17.7699291,0,0,0,0,0,0,0
1,3,22,17.16364288,0,0,0,0,17.16364288,0,0,0,0,0,0,0
1,3,23,18.20711469,0,0,0,0,18.20711469,0,0,0,0,0,0,0
1,3,24,23.32872292,0,0,0,0,23.32872292,0,0,0,0,0,0,0
1,4,1,28.99689458,0,0,0,0,28.99689458,0,0,0,0,0,0,0
1,4,2,31.29416276,0,0,0,0,31.29416276,0,0,0,0,0,0,0
1,4,3,32.59160837,0,0,0,0,32.59160837,0,0,0,0,0,0,0
1,4,4,37.8251891,0,0,0,0,37.8251891,0,0,0,0,0,0,0
1,4,5,41.56617502,0,0,0,0,41.56617502,0,0,0,0,0,0,0
1,4,6,46.61000563,0,0,0,0,46.61000563,0,0,0,0,0,0,0
1,4,7,55.10697827,0.0002242,0.0002242,0.000223617,0.000223617,55.10697827,0.000230918,0.0002242,0.000221454,0.000221454,0.000221454,0.0002242,0.000230918
1,4,8,64.43927082,5.059638554,5.059638554,5.046464203,5.046464203,64.43927082,5.211242048,5.059638554,4.997653594,4.997653594,4.997653594,5.059638554,5.211242048
1,4,9,70.19387183,35.85839808,35.85839808,35.76502953,35.76502953,70.19387183,36.9328342,35.85839808,35.4191016,35.4191016,35.4191016,35.85839808,36.9328342
1,4,10,57.98209811,68.83283152,68.83283152,68.65360372,68.65360372,57.98209811,70.89529066,68.83283152,67.98956964,67.98956964,67.98956964,68.83283152,70.89529066
1,4,11,45.80406137,85.31800517,85.31800517,85.09585306,85.09585306,45.80406137,87.8744146,85.31800517,84.27278562,84.27278562,84.27278562,85.31800517,87.8744146
1,4,12,41.65749528,94.83537184,94.83537184,94.58843829,94.58843829,41.65749528,97.67695303,94.83537184,93.67355629,93.67355629,93.67355629,94.83537184,97.67695303
1,4,13,31.50773015,98.43399337,98.43399337,98.17768969,98.17768969,31.50773015,100,98.43399337,97.22809159,97.22809159,97.22809159,98.43399337,100
1,4,14,29.00327018,97.10995953,97.10995953,96.85710338,96.85710338,29.00327018,100,97.10995953,95.92027831,95.92027831,95.92027831,97.10995953,100
1,4,15,39.32187815,88.36215852,88.36215852,88.13208002,88.13208002,39.32187815,91.00978085,88.36215852,87.27964546,87.27964546,87.27964546,88.36215852,91.00978085
1,4,16,37.90596365,68.64325244,68.64325244,68.46451827,68.46451827,37.90596365,70.70003116,68.64325244,67.80231307,67.80231307,67.80231307,68.64325244,70.70003116
1,4,17,37.67497108,33.28949101,33.28949101,33.20281142,33.20281142,37.67497108,34.28695419,33.28949101,32.88166588,32.88166588,32.88166588,33.28949101,34.28695419
1,4,18,44.80296105,4.492417843,4.492417843,4.480720428,4.480720428,44.80296105,4.62702553,4.492417843,4.437381828,4.437381828,4.437381828,4.492417843,4.62702553
1,4,19,46.79681522,0.003868163,0.003868163,0.003858091,0.003858091,46.79681522,0.003984066,0.003868163,0.003820774,0.003820774,0.003820774,0.003868163,0.003984066
1,4,20,43.18955396,0,0,0,0,43.18955396,0,0,0,0,0,0,0
1,4,21,36.49906296,0,0,0,0,36.49906296,0,0,0,0,0,0,0
1,4,22,31.07083481,0,0,0,0,31.07083481,0,0,0,0,0,0,0
1,4,23,30.96189636,0,0,0,0,30.96189636,0,0,0,0,0,0,0
1,4,24,35.61116699,0,0,0,0,35.61116699,0,0,0,0,0,0,0
1,5,1,36.9208924,0,0,0,0,36.9208924,0,0,0,0,0,0,0
1,5,2,31.82418778,0,0,0,0,31.82418778,0,0,0,0,0,0,0
1,5,3,36.0403931,0,0,0,0,36.0403931,0,0,0,0,0,0,0
1,5,4,43.62200006,0,0,0,0,43.62200006,0,0,0,0,0,0,0
1,5,5,57.06540259,0,0,0,0,57.06540259,0,0,0,0,0,0,0
1,5,6,66.21440369,0,0,0,0,66.21440369,0,0,0,0,0,0,0
1,5,7,56.52921216,0.002708306,0.002708306,0.002701254,0.002701254,56.52921216,0.002789456,0.002708306,0.002675127,0.002675127,0.002675127,0.002708306,0.002789456
1,5,8,67.97547077,5.655821089,5.655821089,5.64109439,5.64109439,67.97547077,5.825288182,5.655821089,5.586532376,5.586532376,5.586532376,5.655821089,5.825288182
1,5,9,73.65449011,35.955518,35.955518,35.86189657,35.86189657,73.65449011,37.03286416,35.955518,35.51503173,35.51503173,35.51503173,35.955518,37.03286416
1,5,10,72.1221654,62.40159187,62.40159187,62.23910981,62.23910981,72.1221654,64.27134981,62.40159187,61.63711825,61.63711825,61.63711825,62.40159187,64.27134981
1,5,11,75.27333392,77.11331138,77.11331138,76.91252276,76.91252276,75.27333392,79.42388106,77.11331138,76.16860644,76.16860644,76.16860644,77.11331138,79.42388106
1,5,12,66.52162195,87.80762912,87.80762912,87.5789945,87.5789945,66.52162195,90.43863591,87.80762912,86.73190952,86.73190952,86.73190952,87.80762912,90.43863591
1,5,13,58.29173776,90.69820517,90.69820517,90.46204403,90.46204403,58.29173776,93.41582317,90.69820517,89.5870735,89.5870735,89.5870735,90.69820517,93.41582317
1,5,14,54.44572784,92.41071955,92.41071955,92.17009934,92.17009934,54.44572784,95.17965014,92.41071955,91.27860809,91.27860809,91.27860809,92.41071955,95.17965014
1,5,15,47.09182866,81.92655047,81.92655047,81.71322908,81.71322908,47.09182866,84.38134071,81.92655047,80.92287918,80.92287918,80.92287918,81.92655047,84.38134071
1,5,16,44.21543257,58.84080276,58.84080276,58.68759233,58.68759233,44.21543257,60.60386769,58.84080276,58.1199519,58.1199519,58.1199519,58.84080276,60.60386769
1,5,17,40.33685195,30.59363091,30.59363091,30.51397083,30.51397083,40.33685195,31.51031721,30.59363091,30.2188324,30.2188324,30.2188324,30.59363091,31.51031721
1,5,18,27.59171066,3.587314498,3.587314498,3.577973803,3.577973803,27.59171066,3.694802297,3.587314498,3.543366784,3.543366784,3.543366784,3.587314498,3.694802297
1,5,19,19.66331675,0.000426349,0.000426349,0.000425239,0.000425239,19.66331675,0.000439124,0.000426349,0.000421126,0.000421126,0.000421126,0.000426349,0.000439124
1,5,20,15.18854942,0,0,0,0,15.18854942,0,0,0,0,0,0,0
1,5,21,10.13512742,0,0,0,0,10.13512742,0,0,0,0,0,0,0
1,5,22,10.67240113,0,0,0,0,10.67240113,0,0,0,0,0,0,0
1,5,23,14.39300996,0,0,0,0,14.39300996,0,0,0,0,0,0,0
1,5,24,18.70568169,0,0,0,0,18.70568169,0,0,0,0,0,0,0
1,6,1,15.78530538,0,0,0,0,15.78530538,0,0,0,0,0,0,0
1,6,2,21.42573916,0,0,0,0,21.42573916,0,0,0,0,0,0,0
1,6,3,27.4979331,0,0,0,0,27.4979331,0,0,0,0,0,0,0
1,6,4,44.63826111,0,0,0,0,44.63826111,0,0,0,0,0,0,0
1,6,5,52.06458536,0,0,0,0,52.06458536,0,0,0,0,0,0,0
1,6,6,57.9483265,0,0,0,0,57.9483265,0,0,0,0,0,0,0
1,6,7,53.86130076,0.00016455,0.00016455,0.000164122,0.000164122,53.86130076,0.000169481,0.00016455,0.000162534,0.000162534,0.000162534,0.00016455,0.000169481
1,6,8,53.4482058,4.886262073,4.886262073,4.873539161,4.873539161,53.4482058,5.032670634,4.886262073,4.826401125,4.826401125,4.826401125,4.886262073,5.032670634
1,6,9,50.90789979,31.40371347,31.40371347,31.32194408,31.32194408,50.90789979,32.34467252,31.40371347,31.01899075,31.01899075,31.01899075,31.40371347,32.34467252
1,6,10,53.31930244,59.91199701,59.91199701,59.75599739,59.75599739,53.31930244,61.70715846,59.91199701,59.17802309,59.17802309,59.17802309,59.91199701,61.70715846
1,6,11,62.16015277,80.24377667,80.24377667,80.03483691,80.03483691,62.16015277,82.64814544,80.24377667,79.26072082,79.26072082,79.26072082,80.24377667,82.64814544
1,6,12,60.19302609,93.48044809,93.48044809,93.23704252,93.23704252,60.19302609,96.28143129,93.48044809,92.33523154,92.33523154,92.33523154,93.48044809,96.28143129
1,6,13,60.51253253,90.3433449,90.3433449,90.10810775,90.10810775,60.51253253,93.05033011,90.3433449,89.23656058,89.23656058,89.23656058,90.3433449,93.05033011
1,6,14,57.70099837,86.12119668,86.12119668,85.89695321,85.89695321,57.70099837,88.70167238,86.12119668,85.06613734,85.06613734,85.06613734,86.12119668,88.70167238
1,6,15,54.18254051,77.57436531,77.57436531,77.3723762,77.3723762,54.18254051,79.8987497,77.57436531,76.62401207,76.62401207,76.62401207,77.57436531,79.8987497
1,6,16,51.89405522,58.14096473,58.14096473,57.98957655,57.98957655,51.89405522,59.8830602,58.14096473,57.42868749,57.42868749,57.42868749,58.14096473,59.8830602
1,6,17,50.17080003,26.90666271,26.90666271,26.8366028,26.8366028,50.17080003,27.71287526,26.90666271,26.57703276,26.57703276,26.57703276,26.90666271,27.71287526
1,6,18,41.9693899,3.438729989,3.438729989,3.42977618,3.42977618,41.9693899,3.541765705,3.438729989,3.396602564,3.396602564,3.396602564,3.438729989,3.541765705
1,6,19,51.68835641,0.001258771,0.001258771,0.001255494,0.001255494,51.68835641,0.001296488,0.001258771,0.00124335,0.00124335,0.00124335,0.001258771,0.001296488
1,6,20,54.22583212,0,0,0,0,54.22583212,0,0,0,0,0,0,0
1,6,21,54.61269942,0,0,0,0,54.61269942,0,0,0,0,0,0,0
1,6,22,47.7718966,0,0,0,0,47.7718966,0,0,0,0,0,0,0
1,6,23,43.07373561,0,0,0,0,43.07373561,0,0,0,0,0,0,0
1,6,24,32.55852527,0,0,0,0,32.55852527,0,0,0,0,0,0,0
1,7,1,21.99268216,0,0,0,0,21.99268216,0,0,0,0,0,0,0
1,7,2,22.09190333,0,0,0,0,22.09190333,0,0,0,0,0,0,0
1,7,3,8.153116422,0,0,0,0,8.153116422,0,0,0,0,0,0,0
1,7,4,4.955737386,0,0,0,0,4.955737386,0,0,0,0,0,0,0
1,7,5,8.771552013,0,0,0,0,8.771552013,0,0,0,0,0,0,0
1,7,6,12.40333814,0,0,0,0,12.40333814,0,0,0,0,0,0,0
1,7,7,12.85834775,0.000214261,0.000214261,0.000213704,0.000213704,12.85834775,0.000220681,0.000214261,0.000211637,0.000211637,0.000211637,0.000214261,0.000220681
1,7,8,20.11396083,4.898171979,4.898171979,4.885418057,4.885418057,20.11396083,5.044937401,4.898171979,4.838165125,4.838165125,4.838165125,4.898171979,5.044937401
1,7,9,23.52266308,33.39191101,33.39191101,33.30496473,33.30496473,23.52266308,34.39244303,33.39191101,32.98283114,32.98283114,32.98283114,33.39191101,34.39244303
1,7,10,15.02247028,64.93976174,64.93976174,64.77067076,64.77067076,15.02247028,66.88557164,64.93976174,64.14419334,64.14419334,64.14419334,64.93976174,66.88557164
1,7,11,22.20052662,82.81758978,82.81758978,82.60194829,82.60194829,22.20052662,85.2990785,82.81758978,81.80300248,81.80300248,81.80300248,82.81758978,85.2990785
1,7,12,23.97788536,90.33907144,90.33907144,90.10384542,90.10384542,23.97788536,93.04592861,90.33907144,89.23233947,89.23233947,89.23233947,90.33907144,93.04592861
1,7,13,29.17658265,92.69375226,92.69375226,92.45239509,92.45239509,29.17658265,95.47116345,92.69375226,91.55817341,91.55817341,91.55817341,92.69375226,95.47116345
1,7,14,37.38922192,93.96212636,93.96212636,93.71746659,93.71746659,37.38922192,96.77754223,93.96212636,92.81100883,92.81100883,92.81100883,93.96212636,96.77754223
1,7,15,39.72342008,81.75850885,81.75850885,81.54562501,81.54562501,39.72342008,84.20826401,81.75850885,80.75689622,80.75689622,80.75689622,81.75850885,84.20826401
1,7,16,60.66717504,57.34040778,57.34040778,57.1911041,57.1911041,60.66717504,59.05851592,57.34040778,56.63793806,56.63793806,56.63793806,57.34040778,59.05851592
1,7,17,67.8738034,33.42572326,33.42572326,33.33868893,33.33868893,67.8738034,34.4272684,33.42572326,33.01622916,33.01622916,33.01622916,33.42572326,34.4272684
1,7,18,63.55002978,4.284356902,4.284356902,4.273201239,4.273201239,63.55002978,4.412730395,4.284356902,4.231869814,4.231869814,4.231869814,4.284356902,4.412730395
1,7,19,54.12781872,0.002224354,0.002224354,0.002218562,0.002218562,54.12781872,0.002291002,0.002224354,0.002197103,0.002197103,0.002197103,0.002224354,0.002291002
1,7,20,49.38415198,0,0,0,0,49.38415198,0,0,0,0,0,0,0
1,7,21,40.20118509,0,0,0,0,40.20118509,0,0,0,0,0,0,0
1,7,22,48.80959796,0,0,0,0,48.80959796,0,0,0,0,0,0,0
1,7,23,31.45420008,0,0,0,0,31.45420008,0,0,0,0,0,0,0
1,7,24,35.52517249,0,0,0,0,35.52517249,0,0,0,0,0,0,0
1,8,1,28.93771695,0,0,0,0,28.93771695,0,0,0,0,0,0,0
1,8,2,13.1760149,0,0,0,0,13.1760149,0,0,0,0,0,0,0
1,8,3,20.51284737,0,0,0,0,20.51284737,0,0,0,0,0,0,0
1,8,4,29.7868374,0,0,0,0,29.7868374,0,0,0,0,0,0,0
1,8,5,36.70353723,0,0,0,0,36.70353723,0,0,0,0,0,0,0
1,8,6,39.13631455,0,0,0,0,39.13631455,0,0,0,0,0,0,0
1,8,7,45.87508418,0.000196956,0.000196956,0.000196443,0.000196443,45.87508418,0.000202857,0.000196956,0.000194543,0.000194543,0.000194543,0.000196956,0.000202857
1,8,8,24.20283796,5.116126585,5.116126585,5.102805149,5.102805149,24.20283796,5.269422647,5.116126585,5.053449597,5.053449597,5.053449597,5.116126585,5.269422647
1,8,9,13.76590783,36.31017267,36.31017267,36.21562779,36.21562779,13.76590783,37.39814546,36.31017267,35.86534157,35.86534157,35.86534157,36.31017267,37.39814546
1,8,10,6.121645105,60.54252952,60.54252952,60.38488811,60.38488811,6.121645105,62.35658381,60.54252952,59.80083103,59.80083103,59.80083103,60.54252952,62.35658381
1,8,11,9.188278355,78.45440388,78.45440388,78.25012331,78.25012331,9.188278355,80.80515713,78.45440388,77.4932694,77.4932694,77.4932694,78.45440388,80.80515713
1,8,12,15.05796236,86.98499424,86.98499424,86.75850161,86.75850161,15.05796236,89.59135217,86.98499424,85.91935263,85.91935263,85.91935263,86.98499424,89.59135217
1,8,13,32.73901534,86.09579856,86.09579856,85.87162123,85.87162123,32.73901534,88.67551325,86.09579856,85.04105037,85.04105037,85.04105037,86.09579856,88.67551325
1,8,14,48.77781383,86.48892353,86.48892353,86.26372258,86.26372258,48.77781383,89.08041755,86.48892353,85.42935922,85.42935922,85.42935922,86.48892353,89.08041755
1,8,15,51.45849709,80.57687054,80.57687054,80.36706346,80.36706346,51.45849709,82.99121991,80.57687054,79.589734,79.589734,79.589734,80.57687054,82.99121991
1,8,16,52.17065535,60.96713246,60.96713246,60.80838546,60.80838546,52.17065535,62.79390925,60.96713246,60.22023221,60.22023221,60.22023221,60.96713246,62.79390925
1,8,17,53.07657934,34.04926359,34.04926359,33.96060568,33.96060568,53.07657934,35.06949206,34.04926359,33.63213058,33.63213058,33.63213058,34.04926359,35.06949206
1,8,18,50.80715201,4.601208374,4.601208374,4.589227689,4.589227689,50.80715201,4.739075785,4.601208374,4.544839581,4.544839581,4.544839581,4.601208374,4.739075785
1,8,19,49.58290783,0.003471448,0.003471448,0.003462409,0.003462409,49.58290783,0.003575464,0.003471448,0.003428919,0.003428919,0.003428919,0.003471448,0.003575464
1,8,20,49.04860341,0,0,0,0,49.04860341,0,0,0,0,0,0,0
1,8,21,48.6642048,0,0,0,0,48.6642048,0,0,0,0,0,0,0
1,8,22,48.53089367,0,0,0,0,48.53089367,0,0,0,0,0,0,0
1,8,23,48.61803674,0,0,0,0,48.61803674,0,0,0,0,0,0,0
1,8,24,51.61854215,0,0,0,0,51.61854215,0,0,0,0,0,0,0
1,9,1,60.10886816,0,0,0,0,60.10886816,0,0,0,0,0,0,0
1,9,2,60.29803598,0,0,0,0,60.29803598,0,0,0,0,0,0,0
1,9,3,55.92450418,0,0,0,0,55.92450418,0,0,0,0,0,0,0
1,9,4,51.84443844,0,0,0,0,51.84443844,0,0,0,0,0,0,0
1,9,5,44.70717929,0,0,0,0,44.70717929,0,0,0,0,0,0,0
1,9,6,34.40160632,0,0,0,0,34.40160632,0,0,0,0,0,0,0
1,9,7,40.51457651,0.00020725,0.00020725,0.00020671,0.00020671,40.51457651,0.00021346,0.00020725,0.000204711,0.000204711,0.000204711,0.00020725,0.00021346
1,9,8,54.88967273,4.793371677,4.793371677,4.780890635,4.780890635,54.88967273,4.936996935,4.793371677,4.734648717,4.734648717,4.734648717,4.793371677,4.936996935
1,9,9,52.06181967,32.75089121,32.75089121,32.66561402,32.66561402,52.06181967,33.73221616,32.75089121,32.34966439,32.34966439,32.34966439,32.75089121,33.73221616
1,9,10,50.79084519,60.28173021,60.28173021,60.12476787,60.12476787,50.79084519,62.08797009,60.28173021,59.54322673,59.54322673,59.54322673,60.28173021,62.08797009
1,9,11,55.10374976,73.49720307,73.49720307,73.30583012,73.30583012,55.10374976,75.6994222,73.49720307,72.5967986,72.5967986,72.5967986,73.49720307,75.6994222
1,9,12,49.76859808,83.08282515,83.08282515,82.86649304,82.86649304,49.76859808,85.5722612,83.08282515,82.0649885,82.0649885,82.0649885,83.08282515,85.5722612
1,9,13,51.54408923,91.63341912,91.63341912,91.39482286,91.39482286,51.54408923,94.37905922,91.63341912,90.51083027,90.51083027,90.51083027,91.63341912,94.37905922
1,9,14,39.65093088,87.19606351,87.19606351,86.9690213,86.9690213,39.65093088,89.80874578,87.19606351,86.12783612,86.12783612,86.12783612,87.19606351,89.80874578
1,9,15,32.60492658,73.98092991,73.98092991,73.78829743,73.78829743,32.60492658,76.1976431,73.98092991,73.07459937,73.07459937,73.07459937,73.98092991,76.1976431
1,9,16,28.78918184,59.17240776,59.17240776,59.01833389,59.01833389,28.78918184,60.94540867,59.17240776,58.44749445,58.44749445,58.44749445,59.17240776,60.94540867
1,9,17,32.04970158,30.4113806,30.4113806,30.33219506,30.33219506,32.04970158,31.32260608,30.4113806,30.03881481,30.03881481,30.03881481,30.4113806,31.32260608
1,9,18,27.70682526,4.241655666,4.241655666,4.230611189,4.230611189,27.70682526,4.36874969,4.241655666,4.189691706,4.189691706,4.189691706,4.241655666,4.36874969
1,9,19,28.68845701,0.007540759,0.007540759,0.007521124,0.007521124,28.68845701,0.007766705,0.007540759,0.007448378,0.007448378,0.007448378,0.007540759,0.007766705
1,9,20,25.07506663,0,0,0,0,25.07506663,0,0,0,0,0,0,0
1,9,21,16.23377877,0,0,0,0,16.23377877,0,0,0,0,0,0,0
1,9,22,10.42103778,0,0,0,0,10.42103778,0,0,0,0,0,0,0
1,9,23,9.376818096,0,0,0,0,9.376818096,0,0,0,0,0,0,0
1,9,24,7.938125699,0,0,0,0,7.938125699,0,0,0,0,0,0,0
1,10,1,2.31930295,0,0,0,0,2.31930295,0,0,0,0,0,0,0
1,10,2,0.414378502,0,0,0,0,0.414378502,0,0,0,0,0,0,0
